,Borough,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue category,Venue Category
785,Hillingdon,51.5441,-0.476,Red Iron Burgers,51.54485263497405,-0.47684612053578257,Burger Joint,food
786,Hillingdon,51.5441,-0.476,Costa Coffee,51.545364,-0.47584,Coffee Shop,food
787,Hillingdon,51.5441,-0.476,The Raj,51.54520446154442,-0.48056676064021253,Indian Restaurant,food
788,Hillingdon,51.5441,-0.476,Prezzo,51.54732863553141,-0.4798448262226882,Italian Restaurant,food
789,Hillingdon,51.5441,-0.476,Subway,51.544372366538205,-0.4750457517305138,Sandwich Place,food
790,Hillingdon,51.5441,-0.476,Boots,51.54643512880015,-0.4788172245025635,Pharmacy,shops
791,Hillingdon,51.5441,-0.476,Next,51.5455862098678,-0.476712314655682,Clothing Store,shops
792,Hillingdon,51.5441,-0.476,ASK Italian,51.54750531634731,-0.48045503420087243,Italian Restaurant,food
793,Hillingdon,51.5441,-0.476,New Look,51.54516967223647,-0.47636345767205057,Clothing Store,shops
794,Hillingdon,51.5441,-0.476,Wilko,51.545844648508236,-0.4818803071975708,Furniture / Home Store,shops
795,Hillingdon,51.5441,-0.476,truGym,51.544785754819614,-0.4781961489782995,Gym,building
796,Hillingdon,51.5441,-0.476,Waterstones,51.54452292863072,-0.4813265369706142,Bookstore,shops
797,Hillingdon,51.5441,-0.476,Pizza Hut,51.54723823399297,-0.4795290326773056,Pizza Place,food
798,Hillingdon,51.5441,-0.476,Sainsbury's,51.54854,-0.4750316,Supermarket,shops
799,Hillingdon,51.5441,-0.476,intu Uxbridge,51.54561049157136,-0.4769518083421759,Shopping Mall,shops
800,Hillingdon,51.5441,-0.476,Greggs,51.545127054496206,-0.47718375921249384,Bakery,food
801,Hillingdon,51.5441,-0.476,Boots,51.54548899384484,-0.47737807630937823,Pharmacy,shops
802,Hillingdon,51.5441,-0.476,Currys PC World,51.54556040478507,-0.4784075944162416,Electronics Store,shops
803,Hillingdon,51.5441,-0.476,Chiquito,51.5451832,-0.4758196,Mexican Restaurant,food
804,Hillingdon,51.5441,-0.476,The Three Tuns,51.54576710737173,-0.47880040311976935,Bar,nightlife
805,Hillingdon,51.5441,-0.476,Iceland,51.546189173073536,-0.48091131669521936,Grocery Store,shops
806,Hillingdon,51.5441,-0.476,Zizzi,51.54483768038633,-0.4749091741753091,Italian Restaurant,food
807,Hillingdon,51.5441,-0.476,Marks & Spencer,51.54675296357887,-0.4801803429155276,Clothing Store,shops
808,Hillingdon,51.5441,-0.476,Creams,51.54836692770036,-0.47778795380241135,Dessert Shop,food
809,Hillingdon,51.5441,-0.476,McDonald's,51.545782,-0.477499,Fast Food Restaurant,food
810,Hillingdon,51.5441,-0.476,Costa Coffee,51.546016802685685,-0.4789503324811301,Coffee Shop,food
811,Hillingdon,51.5441,-0.476,Costa Coffee,51.54597132426771,-0.4752844977999124,Coffee Shop,food
812,Hillingdon,51.5441,-0.476,Build-A-Bear Workshop,51.545641,-0.476545,Toy / Game Store,shops
813,Hillingdon,51.5441,-0.476,Vodafone,51.545721905649614,-0.4771858394019546,Mobile Phone Shop,shops
814,Hillingdon,51.5441,-0.476,River Island,51.545670495990656,-0.47722851016419565,Clothing Store,shops
815,Hillingdon,51.5441,-0.476,Menkind,51.545600549373646,-0.4763616474844655,Gift Shop,shops
816,Hillingdon,51.5441,-0.476,The Houmous Bar,51.545732895673545,-0.4770928812498968,Fast Food Restaurant,food
817,Hillingdon,51.5441,-0.476,Tai Pan,51.544678598784685,-0.4813322484681749,Chinese Restaurant,food
818,Hillingdon,51.5441,-0.476,Sourcing International UK Ltd,51.54647040451375,-0.47695795978292765,Lighting Store,shops
819,Hillingdon,51.5441,-0.476,Uxbridge London Underground Station,51.5465544338025,-0.4778850351782727,Metro Station,travel
820,Hillingdon,51.5441,-0.476,Uxbridge Station Sidings,51.54682830526658,-0.47673560427424955,Platform,travel
821,Hillingdon,51.5441,-0.476,WHSmith,51.547068877422426,-0.4802078200438018,Bookstore,shops
822,Hillingdon,51.5441,-0.476,Pavilions,51.5463002385277,-0.4807884275345185,Shopping Mall,shops
823,Hounslow,51.4746,-0.368,Lampton Park,51.47387217574276,-0.37078857421875,Park,parks_outdoors
824,Hounslow,51.4746,-0.368,Cafe Venezia,51.470974804905694,-0.3670542757792841,Café,food
825,Hounslow,51.4746,-0.368,Civic Guest House,51.47372699972369,-0.3656835967222583,Bed & Breakfast,travel
826,Hounslow,51.4746,-0.368,Americano,51.47104081541913,-0.36697966730219356,Chinese Restaurant,food
827,Islington,51.5416,-0.1022,Udderlicious,51.54230964083462,-0.10302011166990502,Ice Cream Shop,food
828,Islington,51.5416,-0.1022,Little Bat,51.5431074461572,-0.10383483249370395,Cocktail Bar,nightlife
829,Islington,51.5416,-0.1022,Ottolenghi,51.539715736121565,-0.10231434330256582,Mediterranean Restaurant,food
830,Islington,51.5416,-0.1022,The Sampler,51.5427599653491,-0.1030566858565771,Liquor Store,shops
831,Islington,51.5416,-0.1022,Almeida Theatre,51.53961999832438,-0.10284453933909748,Theater,arts_entertainment
832,Islington,51.5416,-0.1022,Smokehouse,51.54266538232297,-0.09972963075119065,Pub,nightlife
833,Islington,51.5416,-0.1022,The Taproom,51.54078228499395,-0.10270445216114005,Pub,nightlife
834,Islington,51.5416,-0.1022,Islington Assembly Hall,51.54163145937378,-0.10274357625026251,Music Venue,arts_entertainment
835,Islington,51.5416,-0.1022,Compton Arms,51.54367986730409,-0.10201346947581519,Pub,nightlife
836,Islington,51.5416,-0.1022,Sefton,51.54262522852186,-0.10331869125366211,Boutique,shops
837,Islington,51.5416,-0.1022,Laki Kane,51.53994665641483,-0.1025156713110661,Tiki Bar,nightlife
838,Islington,51.5416,-0.1022,Zaffrani's,51.53925523720228,-0.10120195226035689,Indian Restaurant,food
839,Islington,51.5416,-0.1022,twentytwentyone,51.54091942397131,-0.10267976072540125,Furniture / Home Store,shops
840,Islington,51.5416,-0.1022,Myddleton Arms,51.5417212619542,-0.09784740723840467,Pub,nightlife
841,Islington,51.5416,-0.1022,Oliver Bonas,51.540068420005746,-0.1027725871383609,Women's Store,shops
842,Islington,51.5416,-0.1022,Pera Restaurant,51.54128944579745,-0.10281872155456659,Turkish Restaurant,food
843,Islington,51.5416,-0.1022,MEAT Liquor,51.53915418061159,-0.10284391706196584,Burger Joint,food
844,Islington,51.5416,-0.1022,Le Mercury,51.539697,-0.102715,French Restaurant,food
845,Islington,51.5416,-0.1022,La Petite Auberge,51.5399049,-0.102532,French Restaurant,food
846,Islington,51.5416,-0.1022,Union Chapel,51.544803783232894,-0.10258913040161131,Music Venue,arts_entertainment
847,Islington,51.5416,-0.1022,Romeo's Sugar Free Bakery,51.54170393637506,-0.10297929669907793,Bakery,food
848,Islington,51.5416,-0.1022,Little Angel Theatre,51.53875877049495,-0.10129533420847975,Theater,arts_entertainment
849,Islington,51.5416,-0.1022,Aria Shop,51.54116611297945,-0.10320935027557819,Furniture / Home Store,shops
850,Islington,51.5416,-0.1022,Gem Restaurant,51.54283462779557,-0.103119206596303,Middle Eastern Restaurant,food
851,Islington,51.5416,-0.1022,Paper Mache Tiger,51.539117570678094,-0.10037466449870135,Boutique,shops
852,Islington,51.5416,-0.1022,The Four Sisters,51.543166723828115,-0.10289324671656103,Cocktail Bar,nightlife
853,Islington,51.5416,-0.1022,BabaBoom,51.54239594482771,-0.10307489978932786,Kebab Restaurant,food
854,Islington,51.5416,-0.1022,Hoxley and Porter,51.54036051067817,-0.10298320053930492,Cocktail Bar,nightlife
855,Islington,51.5416,-0.1022,After Noah,51.53856947253504,-0.10234069311960248,Gift Shop,shops
856,Islington,51.5416,-0.1022,Steve Hatt,51.53858794839484,-0.09904121479314358,Fish Market,shops
857,Islington,51.5416,-0.1022,Raabs The Bakers,51.539462940929226,-0.09776832486951217,Bakery,food
858,Islington,51.5416,-0.1022,The Blue Legume,51.541670332528646,-0.10298137420325185,Mediterranean Restaurant,food
859,Islington,51.5416,-0.1022,Belle Époque Patisserie,51.54298196512904,-0.10315273207810749,Bakery,food
860,Islington,51.5416,-0.1022,Fig & Olive,51.5402096667282,-0.1025871179781961,Bistro,food
861,Islington,51.5416,-0.1022,Benita Bakery,51.544830657126425,-0.10337429840359222,Bakery,food
862,Islington,51.5416,-0.1022,Amorino,51.53803391515425,-0.10258298416398652,Ice Cream Shop,food
863,Islington,51.5416,-0.1022,El Inca Plebeyo,51.53998859119499,-0.0968242898402462,Latin American Restaurant,food
864,Islington,51.5416,-0.1022,The Life Centre Islington,51.538055727558145,-0.09917056229039065,Yoga Studio,shops
865,Islington,51.5416,-0.1022,Ray Stitch Haberdashery Shop and Café,51.53843244328264,-0.09925789892367093,Hobby Shop,shops
866,Islington,51.5416,-0.1022,King's Head Theatre Pub,51.53824942522654,-0.10240414144742085,Pub,nightlife
867,Islington,51.5416,-0.1022,Planet Organic,51.537966952053225,-0.09967632951781946,Organic Grocery,shops
868,Islington,51.5416,-0.1022,JOE & THE JUICE,51.5391651,-0.1021434,Juice Bar,food
869,Islington,51.5416,-0.1022,The Drapers Arms,51.5405099646953,-0.10848416552284534,Pub,nightlife
870,Islington,51.5416,-0.1022,Maison D'Etre Cafe,51.545957021137376,-0.10218431550829268,Café,food
871,Islington,51.5416,-0.1022,The Regent,51.538951990339385,-0.10680933702169067,Pub,nightlife
872,Islington,51.5416,-0.1022,St. Mary's Church Garden,51.53835149917392,-0.10131306756797226,Garden,parks_outdoors
873,Islington,51.5416,-0.1022,Gallipoli,51.5376726088805,-0.10282812512743113,Middle Eastern Restaurant,food
874,Islington,51.5416,-0.1022,Black Axe Mangal,51.545908,-0.102085,Turkish Restaurant,food
875,Islington,51.5416,-0.1022,Rosa's Thai Cafe,51.53756325962052,-0.10313467193591706,Thai Restaurant,food
876,Islington,51.5416,-0.1022,Flashback Records,51.53764585204391,-0.10005494400651446,Record Shop,shops
877,Islington,51.5416,-0.1022,Kilis Kitchen,51.53753034650363,-0.10301627770709167,Mediterranean Restaurant,food
878,Islington,51.5416,-0.1022,Akari,51.540630621528756,-0.09582973009562311,Japanese Restaurant,food
879,Islington,51.5416,-0.1022,Canonbury Square,51.54399405692771,-0.09978932132635372,Park,parks_outdoors
880,Islington,51.5416,-0.1022,Lucky Chip,51.53726994181427,-0.10052886763768511,Burger Joint,food
881,Islington,51.5416,-0.1022,Mem & Laz,51.53756623021478,-0.10335246233622011,Mediterranean Restaurant,food
882,Islington,51.5416,-0.1022,La Farola Cafe & Bistro,51.537562114828525,-0.10292747297945617,Spanish Restaurant,food
883,Islington,51.5416,-0.1022,The Canonbury Tavern,51.544634011126114,-0.0976465584686841,Pub,nightlife
884,Islington,51.5416,-0.1022,Le Sacre Coeur,51.53757191631713,-0.10363352447749476,French Restaurant,food
885,Islington,51.5416,-0.1022,Slim Jim's Liquor Store,51.538071142485975,-0.10265074601762622,Dive Bar,nightlife
886,Islington,51.5416,-0.1022,Humble Grape,51.53755276310496,-0.10368527508833165,Wine Bar,food
887,Islington,51.5416,-0.1022,MSH Wellbeing,51.53925574672268,-0.10598226414552413,Spa,shops
888,Islington,51.5416,-0.1022,La Vita e Bella,51.5375624304,-0.10351472339164146,Italian Restaurant,food
889,Islington,51.5416,-0.1022,Nuffield Health Fitness & Wellbeing Gym,51.537218821893276,-0.1016543698827531,Gym / Fitness Center,building
890,Islington,51.5416,-0.1022,Viet Garden,51.53914539974465,-0.10672757731959115,Vietnamese Restaurant,food
891,Islington,51.5416,-0.1022,Pistachio & Pickle,51.539809048722304,-0.10653640755144013,Café,food
892,Islington,51.5416,-0.1022,Moving Arts Base,51.53913217344293,-0.10624191397793892,Dance Studio,arts_entertainment
893,Islington,51.5416,-0.1022,The Foxglove,51.539167,-0.106877,Pub,nightlife
894,Islington,51.5416,-0.1022,Lonsdale Square,51.53951189519262,-0.10758242007441826,Park,parks_outdoors
895,Kensington and Chelsea,51.502,-0.1947,The Ivy Kensington Brasserie,51.501452908233134,-0.19215626946783523,Restaurant,food
896,Kensington and Chelsea,51.502,-0.1947,COS,51.500827100536966,-0.19368672515682378,Clothing Store,shops
897,Kensington and Chelsea,51.502,-0.1947,Yashin Sushi,51.50050941488055,-0.19550718699524555,Sushi Restaurant,food
898,Kensington and Chelsea,51.502,-0.1947,Ole & Steen,51.5015918217524,-0.19165386933940132,Bakery,food
899,Kensington and Chelsea,51.502,-0.1947,Five Guys,51.50004949330138,-0.19538131706110562,Burger Joint,food
900,Kensington and Chelsea,51.502,-0.1947,Dishoom,51.501301447858175,-0.1911703486882197,Indian Restaurant,food
901,Kensington and Chelsea,51.502,-0.1947,Japan House,51.50148903103995,-0.19167029084391263,Art Gallery,arts_entertainment
902,Kensington and Chelsea,51.502,-0.1947,Pret A Manger,51.50067069724504,-0.19249931708912268,Sandwich Place,food
903,Kensington and Chelsea,51.502,-0.1947,Equinox Kensington,51.501369268605835,-0.19163399656567257,Gym,building
904,Kensington and Chelsea,51.502,-0.1947,Maggie Jones's,51.50293741313287,-0.19128853311093627,English Restaurant,food
905,Kensington and Chelsea,51.502,-0.1947,Warner Music,51.50010373667951,-0.1929431083474267,Recording Studio,building
906,Kensington and Chelsea,51.502,-0.1947,Elephant & Castle,51.50293824858367,-0.19358488146517286,Pub,nightlife
907,Kensington and Chelsea,51.502,-0.1947,Piano Bar,51.50115184507191,-0.19284614401409664,Piano Bar,arts_entertainment
908,Kensington and Chelsea,51.502,-0.1947,LOLA's Cupcakes,51.500653827996906,-0.19261046617033759,Cupcake Shop,food
909,Kensington and Chelsea,51.502,-0.1947,Ben's Cookies,51.50071646017061,-0.19251596691717848,Bakery,food
910,Kensington and Chelsea,51.502,-0.1947,Whole Foods Market,51.50199543220049,-0.19033167170443474,Grocery Store,shops
911,Kensington and Chelsea,51.502,-0.1947,Bill's Restaurant,51.50090639841593,-0.19270827208580038,English Restaurant,food
912,Kensington and Chelsea,51.502,-0.1947,Oliver Bonas,51.5006701291789,-0.19347923248881216,Women's Store,shops
913,Kensington and Chelsea,51.502,-0.1947,Akira,51.501433,-0.191778,Japanese Restaurant,food
914,Kensington and Chelsea,51.502,-0.1947,JOE & THE JUICE,51.502339,-0.189985,Juice Bar,food
915,Kensington and Chelsea,51.502,-0.1947,Leon,51.50075888612197,-0.1925385770678294,Fast Food Restaurant,food
916,Kensington and Chelsea,51.502,-0.1947,Massimo Dutti,51.50094971181055,-0.1933424765970157,Clothing Store,shops
917,Kensington and Chelsea,51.502,-0.1947,Lounge Cafe @ Equinox,51.50134248618405,-0.1916769657253744,Juice Bar,food
918,Kensington and Chelsea,51.502,-0.1947,Waterstones,51.50001214430757,-0.1958525823398831,Bookstore,shops
919,Kensington and Chelsea,51.502,-0.1947,Boots,51.50080370315382,-0.1931157119886393,Pharmacy,shops
920,Kensington and Chelsea,51.502,-0.1947,Candella Tea Room,51.50401681249331,-0.19222890818485272,Tea Room,food
921,Kensington and Chelsea,51.502,-0.1947,My Old Dutch,51.502496806519254,-0.1911583837565243,Creperie,food
922,Kensington and Chelsea,51.502,-0.1947,Café Phillies,51.49972550096316,-0.19774730231827767,Café,food
923,Kensington and Chelsea,51.502,-0.1947,Jumo,51.503975,-0.191957,Café,food
924,Kensington and Chelsea,51.502,-0.1947,Ffionas,51.504202626582824,-0.19270864310786232,Restaurant,food
925,Kensington and Chelsea,51.502,-0.1947,Core Collective,51.499588979407925,-0.1986304181543621,Gym / Fitness Center,building
926,Kensington and Chelsea,51.502,-0.1947,St Mary Abbots Gardens,51.502088977567496,-0.1928843573751821,Garden,parks_outdoors
927,Kensington and Chelsea,51.502,-0.1947,Balans Soho Society,51.50014382439825,-0.19563557643512677,Café,food
928,Kensington and Chelsea,51.502,-0.1947,Melabes,51.4995891277112,-0.1971653098569216,Mediterranean Restaurant,food
929,Kensington and Chelsea,51.502,-0.1947,Randa By Maroush,51.50333595481576,-0.19178288523185527,Lebanese Restaurant,food
930,Kensington and Chelsea,51.502,-0.1947,Virgin Active,51.50264593804746,-0.18962425396728122,Gym / Fitness Center,building
931,Kensington and Chelsea,51.502,-0.1947,The Design Museum,51.49978541909211,-0.1996407067827977,Museum,arts_entertainment
932,Kensington and Chelsea,51.502,-0.1947,UNIQLO,51.502048109234394,-0.19036150430533527,Clothing Store,shops
933,Kensington and Chelsea,51.502,-0.1947,Montparnasse Cafe,51.500528,-0.189055,French Restaurant,food
934,Kensington and Chelsea,51.502,-0.1947,Byron,51.499343504607694,-0.19844506466245093,Burger Joint,food
935,Kensington and Chelsea,51.502,-0.1947,Kensington Square Gardens,51.50048938928011,-0.19074364307969827,Garden,parks_outdoors
936,Kensington and Chelsea,51.502,-0.1947,Ranoush Kensington,51.50168186738477,-0.19145567573282737,Middle Eastern Restaurant,food
937,Kensington and Chelsea,51.502,-0.1947,The Design Museum Shop,51.49979186846067,-0.19963563701037712,Gift Shop,shops
938,Kensington and Chelsea,51.502,-0.1947,Nando's,51.49945208655949,-0.19761663550356745,Portuguese Restaurant,food
939,Kensington and Chelsea,51.502,-0.1947,Royal Garden Hotel,51.50249660625708,-0.1881991514098398,Hotel,travel
940,Kensington and Chelsea,51.502,-0.1947,The Abingdon,51.49763326378446,-0.19610980383019352,Modern European Restaurant,food
941,Kensington and Chelsea,51.502,-0.1947,Bone Daddies,51.501654,-0.191107,Ramen Restaurant,food
942,Kensington and Chelsea,51.502,-0.1947,Cote,51.50209151556875,-0.18889848304386928,French Restaurant,food
943,Kensington and Chelsea,51.502,-0.1947,Locanda Ottoemezzo,51.50035385841355,-0.18835876439912524,Italian Restaurant,food
944,Kensington and Chelsea,51.502,-0.1947,wagamama,51.50249923657687,-0.18905139288767714,Asian Restaurant,food
945,Kensington and Chelsea,51.502,-0.1947,Kitchen W8,51.49907813185588,-0.19688201469642694,Modern European Restaurant,food
946,Kensington and Chelsea,51.502,-0.1947,Stick & Bowl,51.502264,-0.188756,Chinese Restaurant,food
947,Kensington and Chelsea,51.502,-0.1947,Cafe De Fred,51.49859033623235,-0.19830231545251104,Breakfast Spot,food
948,Kensington and Chelsea,51.502,-0.1947,Nouvelle Delicatessen,51.497657518404225,-0.19603783142883674,Café,food
949,Kensington and Chelsea,51.502,-0.1947,Waitrose & Partners,51.49905451561298,-0.19805940080129858,Supermarket,shops
950,Kensington and Chelsea,51.502,-0.1947,Gail’s Bakery,51.498864146102214,-0.1996829409344499,Bakery,food
951,Kensington and Chelsea,51.502,-0.1947,Urban Outfitters,51.50232611807121,-0.18923351940392405,Clothing Store,shops
952,Kensington and Chelsea,51.502,-0.1947,Holland Park Tennis Court,51.50070194764357,-0.20159482955932617,Tennis Court,arts_entertainment
953,Kensington and Chelsea,51.502,-0.1947,Lupita,51.50242936640526,-0.1878334643876111,Mexican Restaurant,food
954,Kensington and Chelsea,51.502,-0.1947,Park Terrace Restaurant,51.5026617981841,-0.18762368464804546,Restaurant,food
955,Kensington and Chelsea,51.502,-0.1947,Spaghetti House,51.50242085466791,-0.18791868361531489,Italian Restaurant,food
956,Kensington and Chelsea,51.502,-0.1947,Sainsbury's Local,51.504337711752704,-0.19329426253279908,Grocery Store,shops
957,Kensington and Chelsea,51.502,-0.1947,Safestay,51.50279680408019,-0.20177252902058548,Hostel,travel
958,Kensington and Chelsea,51.502,-0.1947,Goat Tavern,51.50241548980055,-0.18766960592390777,Pub,nightlife
959,Kensington and Chelsea,51.502,-0.1947,Japanese Gallery,51.505183171653684,-0.193709135055542,Art Gallery,arts_entertainment
960,Kensington and Chelsea,51.502,-0.1947,Vicarage Gate,51.504741501780245,-0.19188273437958006,Hotel,travel
961,Kensington and Chelsea,51.502,-0.1947,The Vicarage Hotel,51.50518752646866,-0.19246928623184636,Hotel,travel
962,Kensington and Chelsea,51.502,-0.1947,Cobella Akqa,51.50235678165429,-0.18789059303410208,Spa,shops
963,Kensington and Chelsea,51.502,-0.1947,Best Western Seraphine Kensington Gardens,51.5022447138456,-0.18786191940307617,Hotel,travel
964,Kingston upon Thames,51.4085,-0.3064,Stein's,51.407100087065395,-0.307940201807341,German Restaurant,food
965,Kingston upon Thames,51.4085,-0.3064,Kingston Market Place,51.409599616965345,-0.30626473374673047,Market,shops
966,Kingston upon Thames,51.4085,-0.3064,Rose Theatre,51.40855744727109,-0.3073271788761114,Theater,arts_entertainment
967,Kingston upon Thames,51.4085,-0.3064,Banquet Records,51.40907986317358,-0.3033823389236645,Record Shop,shops
968,Kingston upon Thames,51.4085,-0.3064,The Ram,51.40814893386028,-0.30776753628503034,Pub,nightlife
969,Kingston upon Thames,51.4085,-0.3064,Woody's Bar & Kitchen,51.40843571118311,-0.3084652175106273,Pub,nightlife
970,Kingston upon Thames,51.4085,-0.3064,Lush Spa,51.409761963414155,-0.306059882638704,Cosmetics Shop,shops
971,Kingston upon Thames,51.4085,-0.3064,Fortunella,51.40925661217915,-0.3057089634720427,Café,food
972,Kingston upon Thames,51.4085,-0.3064,Local Hero,51.41075276807435,-0.30669370373846916,Café,food
973,Kingston upon Thames,51.4085,-0.3064,Gourmet Burger Kitchen,51.40778030856613,-0.3078431018326455,Burger Joint,food
974,Kingston upon Thames,51.4085,-0.3064,Byron,51.40948447987772,-0.3077679228172201,Burger Joint,food
975,Kingston upon Thames,51.4085,-0.3064,Nando's,51.407030896093175,-0.30777490980025457,Portuguese Restaurant,food
976,Kingston upon Thames,51.4085,-0.3064,The Terrace Coffee Shop,51.40913142152199,-0.3056848620707033,Coffee Shop,food
977,Kingston upon Thames,51.4085,-0.3064,Poor Boys,51.409221,-0.306967,Cajun / Creole Restaurant,food
978,Kingston upon Thames,51.4085,-0.3064,Paul,51.40964066013263,-0.30331401747781933,Bakery,food
979,Kingston upon Thames,51.4085,-0.3064,Waitrose & Partners,51.411323,-0.30576,Supermarket,shops
980,Kingston upon Thames,51.4085,-0.3064,Côte Brasserie,51.41050951500649,-0.30818320412343836,French Restaurant,food
981,Kingston upon Thames,51.4085,-0.3064,wagamama,51.408592927856965,-0.3070452012233318,Asian Restaurant,food
982,Kingston upon Thames,51.4085,-0.3064,Department of Coffee and Social Affairs,51.41053062490622,-0.3067708979795608,Coffee Shop,food
983,Kingston upon Thames,51.4085,-0.3064,Las Iguanas,51.40743987517253,-0.3075001631946179,Latin American Restaurant,food
984,Kingston upon Thames,51.4085,-0.3064,Busaba Eathai,51.410645822741245,-0.3081534170723813,Thai Restaurant,food
985,Kingston upon Thames,51.4085,-0.3064,John Lewis & Partners,51.41153793111276,-0.3068025165329118,Department Store,shops
986,Kingston upon Thames,51.4085,-0.3064,HEMA,51.41094373263124,-0.3039473678827794,Furniture / Home Store,shops
987,Kingston upon Thames,51.4085,-0.3064,Kokoro,51.41108964809127,-0.30186351698818864,Sushi Restaurant,food
988,Kingston upon Thames,51.4085,-0.3064,7000 Jars Of Beer,51.409777,-0.30551,Beer Bar,nightlife
989,Kingston upon Thames,51.4085,-0.3064,Chez Lalee,51.40902958122246,-0.3070228091909993,Mexican Restaurant,food
990,Kingston upon Thames,51.4085,-0.3064,itsu,51.41096487479838,-0.3040924912501116,Sushi Restaurant,food
991,Kingston upon Thames,51.4085,-0.3064,Patisserie Valerie,51.409163,-0.306346,Café,food
992,Kingston upon Thames,51.4085,-0.3064,Flying Tiger,51.41078641785881,-0.3026105980748182,Gift Shop,shops
993,Kingston upon Thames,51.4085,-0.3064,Apple Bentall Centre,51.411548,-0.3051728,Electronics Store,shops
994,Kingston upon Thames,51.4085,-0.3064,Beanberry,51.41179324945129,-0.3029206146903028,Café,food
995,Kingston upon Thames,51.4085,-0.3064,UNIQLO,51.410817948940355,-0.30150671798623313,Clothing Store,shops
996,Kingston upon Thames,51.4085,-0.3064,Waterstones,51.41143485159434,-0.30475203467830164,Bookstore,shops
997,Kingston upon Thames,51.4085,-0.3064,Caffè Nero,51.41192692964351,-0.3046417718984302,Coffee Shop,food
998,Kingston upon Thames,51.4085,-0.3064,Al Forno,51.40668083487472,-0.30793059192637423,Italian Restaurant,food
999,Kingston upon Thames,51.4085,-0.3064,The Gym,51.41021163776408,-0.3020805440832006,Gym / Fitness Center,building
1000,Kingston upon Thames,51.4085,-0.3064,Starbucks,51.411635,-0.303843,Coffee Shop,food
1001,Kingston upon Thames,51.4085,-0.3064,Marks & Spencer,51.410706855364786,-0.3037574887275696,Department Store,shops
1002,Kingston upon Thames,51.4085,-0.3064,Bentalls,51.4117132172073,-0.3047497536488366,Department Store,shops
1003,Kingston upon Thames,51.4085,-0.3064,Kingston Town Centre,51.41063882072198,-0.3019960188078,Pedestrian Plaza,parks_outdoors
1004,Kingston upon Thames,51.4085,-0.3064,Stone Pizza,51.411930488071796,-0.3019087962748023,Italian Restaurant,food
1005,Kingston upon Thames,51.4085,-0.3064,Zizzi,51.40884557836496,-0.3061649880847881,Italian Restaurant,food
1006,Kingston upon Thames,51.4085,-0.3064,Tortilla,51.411127,-0.305047,Burrito Place,food
1007,Kingston upon Thames,51.4085,-0.3064,Costa Coffee,51.41166351331284,-0.30473616536484005,Coffee Shop,food
1008,Kingston upon Thames,51.4085,-0.3064,Hotel Chocolat,51.4103118,-0.30537955462932587,Chocolate Shop,shops
1009,Kingston upon Thames,51.4085,-0.3064,TK Maxx,51.41115677194544,-0.30734721250924907,Clothing Store,shops
1010,Kingston upon Thames,51.4085,-0.3064,Cass Art,51.41085941436838,-0.30105166864782557,Arts & Crafts Store,shops
1011,Kingston upon Thames,51.4085,-0.3064,"""Out of Order"" David Mach Sculpture (Phoneboxes)",51.41084191035575,-0.3008210325123374,Public Art,arts_entertainment
1012,Kingston upon Thames,51.4085,-0.3064,Starbucks,51.410867,-0.301778,Coffee Shop,food
1013,Kingston upon Thames,51.4085,-0.3064,The Bentall Centre,51.41163811961829,-0.30475465779443844,Shopping Mall,shops
1014,Kingston upon Thames,51.4085,-0.3064,"Namu, Taste Of Japan",51.40997834438217,-0.3061319419032775,Japanese Restaurant,food
1015,Kingston upon Thames,51.4085,-0.3064,Carluccio's,51.40922869627733,-0.3077568157185739,Italian Restaurant,food
1016,Kingston upon Thames,51.4085,-0.3064,Wafflemeister,51.41065216291735,-0.30228404313895496,Dessert Shop,food
1017,Kingston upon Thames,51.4085,-0.3064,Riverside Vegetaria,51.40689932047771,-0.30817508697509766,Vegetarian / Vegan Restaurant,food
1018,Kingston upon Thames,51.4085,-0.3064,The Bishop,51.41034885016206,-0.30822589431600733,Gastropub,food
1019,Kingston upon Thames,51.4085,-0.3064,Caffè Nero,51.40969032579619,-0.3040327354841274,Coffee Shop,food
1020,Kingston upon Thames,51.4085,-0.3064,Paperchase,51.41155569412716,-0.30471017444720044,Stationery Store,shops
1021,Kingston upon Thames,51.4085,-0.3064,Krispy Kreme,51.4116156,-0.3046358,Donut Shop,food
1022,Kingston upon Thames,51.4085,-0.3064,Moulin Rouge Cafe,51.41129314072284,-0.30183958748002043,Café,food
1023,Kingston upon Thames,51.4085,-0.3064,Waterstones,51.41106520709634,-0.30105113983154297,Bookstore,shops
1024,Kingston upon Thames,51.4085,-0.3064,Lakeland,51.410774672811115,-0.30671505888760997,Kitchen Supply Store,shops
1025,Kingston upon Thames,51.4085,-0.3064,Boots,51.40984499285902,-0.30478655761999107,Pharmacy,shops
1026,Kingston upon Thames,51.4085,-0.3064,The Druid's Head,51.409224553469656,-0.306402527934294,Pub,nightlife
1027,Kingston upon Thames,51.4085,-0.3064,Carluccio's,51.4124538684384,-0.3043984980174896,Italian Restaurant,food
1028,Kingston upon Thames,51.4085,-0.3064,Superdry,51.41149514665936,-0.30470831929792036,Clothing Store,shops
1029,Kingston upon Thames,51.4085,-0.3064,Browns,51.40941778311161,-0.30842844412488096,Bar,nightlife
1030,Kingston upon Thames,51.4085,-0.3064,O'Neill's,51.40914958802699,-0.30572427725953766,Irish Pub,nightlife
